btag_Supply,brick_VAV_Discharge_Air_Flow_Sensor
btag_Reset,brick_Fan_Speed_Reset_Command
btag_Reset,brick_HWS_Medium_Temperature_Hot_Water_Discharge_Temperature_High_Reset_Setpoint
btag_Band,brick_HWS_Hot_Water_Differential_Pressure_Dead_Band_Setpoint
btag_Panel,brick_Solar_Panel
btag_Hail,brick_Hail
btag_Pressure,brick_Discharge_Air_Static_Pressure_Integral_Time_Setpoint
btag_Speed,brick_FCU_Return_Fan_VFD_Speed_Sensor
btag_Pressure,brick_AHU_Static_Pressure_Min_Setpoint
btag_Detected,brick_Liquid_Detected_Alarm
btag_Air,brick_AHU_Exhaust_Air_Static_Pressure_Sensor
btag_Water,brick_DemandResponse_Medium_Temperature_Hot_Water_Supply_Temperature_Load_Shed_Status
btag_Lockout,brick_AHU_Outside_Air_Lockout_Temperature_Setpoint
btag_Chilled,brick_CWS_Chilled_Water_Meter
btag_Supply,brick_AHU_Supply_Fan_Start_Stop_Command
btag_Temperature,brick_Supply_Air_Temperature
btag_Suction,brick_Low_Suction_Pressure_Alarm
btag_Chilled,brick_DemandResponse_Chilled_Water_Differential_Pressure_Load_Shed_Setpoint
btag_Hour,brick_Running_Hour_Sensor
btag_Temperature,brick_DemandResponse_Medium_Temperature_Hot_Water_Differential_Pressure_Load_Shed_Setpoint
btag_Emergency,brick_CRAC_Emergency_Power_Off_Activated_By_Leak_Detection_System_Status
btag_VAV,brick_VAV_CO2_Level_Sensor
btag_Pressure,brick_Chilled_Water_Differential_Pressure_Setpoint
btag_VFD,brick_Chilled_Water_Pump_VFD_Speed_Command
btag_Band,brick_Heating_Discharge_Air_Temperature_Proportional_Band_Setpoint
btag_Speed,brick_Supply_Fan_Fan_Speed_Reset_Command
btag_Supply,brick_Discharge_Fan_VFD_Speed_Status
btag_Discharge,brick_Heat_Exchanger_Discharge_Water_Temperature_Dead_Band_Setpoint
btag_Return,brick_Return_Fan_Differential_Speed_Sensor
btag_Supply,brick_Occupied_Cooling_Min_Supply_Air_Flow_Setpoint
btag_Command,brick_Return_Fan_Start_Stop_Command
btag_Discharge,brick_Discharge_Air_Static_Pressure_Sensor
btag_Integral,brick_AHU_Cooling_Supply_Air_Temperature_Integral_Time_Setpoint
btag_Maintenance,brick_Maintenance_Mode
btag_Supply,brick_AHU_Discharge_Air_Temperature_Sensor
btag_DC,brick_VFD_DC_Bus_Voltage_Sensor
btag_Dewpoint,brick_Economizer_Enable_Fixed_Dewpoint_Setpoint
btag_Exhaust,brick_AHU_Exhaust_Fan_VFD_Speed_Command
btag_Temperature,brick_Occupied_Cooling_Temperature_Setpoint
btag_Return,brick_AHU_Return_Air_Humidity_Sensor
btag_Flow,brick_Heating_Discharge_Air_Flow
btag_Differential,brick_Medium_Temperature_Hot_Water_Differential_Pressure_Load_Shed_Reset_Status
btag_Rated,brick_VFD_Rated_Speed_Setpoint
btag_Setpoint,brick_AHU_Auto_Cooling_Temperature_Setpoint
btag_Hot,brick_DHWS_Domestic_Hot_Water_Valve_Command
btag_Status,brick_Boiler_On_Off_Status
btag_VAV,brick_VAV_Cooling_Command
btag_Lockout,brick_Panel_Lockout
btag_Sensor,brick_Mixed_Air_Temperature_Sensor
btag_Discharge,brick_Hot_Water_Supply_Temperature_Sensor
btag_Exhaust,brick_Exhaust_Fan_VFD_Speed_Command
btag_AHU,brick_AHU_Discharge_Air_Static_Pressure_Dead_Band_Setpoint
btag_Static,brick_AHU_Static_Pressure_Min_Setpoint
btag_Status,brick_Occupancy_Status
btag_Speed,brick_Fan_Speed_Reset_Command
btag_Status,brick_Supply_Fan_VFD_Status
btag_Min,brick_AHU_Outside_Min_Air_Flow_Setpoint
btag_Command,brick_Valve_Command
btag_Head,brick_CRAC_High_Head_Pressure_Alarm
btag_On,brick_Fire_Control_Panel_On_Command
btag_Supply,brick_Supply_Air_Static_Pressure_Proportional_Band_Setpoint
btag_Proportional,brick_HWS_Heat_Exchanger_Discharge_Water_Temperature_Proportional_Band_Setpoint
